predicted_category,raw_response,model_used,usage,status,latency,exact_match,partial_match,true_category,product_description,prompt_name,model,from_cache,timestamp,langsmith_enabled,api_provider
skin/lip-care/dryness-dehydration,skin/lip-care/dryness-dehydration,openai/gpt-oss-120b,"{'prompt_tokens': 4221, 'completion_tokens': 275, 'total_tokens': 4496}",success,0.8222932815551758,False,False,sun-tan/eyes-lips-sensitive-areas,"Babe-Fotoprotector Lip Protection SPF50 Invisible -Fotoprotector Lip Protection SPF50 Invisibleallows aprolonged protection and hydration of the lips, giving a transparent finish.   Water resistant an...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:56:12.524582,True,groq
skin/seruns,skin/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4245, 'completion_tokens': 585, 'total_tokens': 4830}",success,1.3977255821228027,False,True,skin/dark-spots/seruns,"Rilastil-Intense C Gel Serum-Intense C Gel Serum is a protective serum specially formulated for skin that is subject to oxidizing aggressors,such as the sun, smoke, pollution, and intense physical act...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:56:12.527584,True,groq
health-care,health-care,openai/gpt-oss-120b,"{'prompt_tokens': 4341, 'completion_tokens': 450, 'total_tokens': 4791}",success,1.1552562713623047,False,False,health-care/contact-lenses,"Montana Eyewear-Blue Light Filter Glasses HBLF73A Turtle -Lightweight, practical and very comfortable, perfect for everyday life!   Choose the diopter that best suits your vision!   Ideal for both her...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:56:12.530573,True,groq
hair/hair-mask,hair/hair-mask,openai/gpt-oss-120b,"{'prompt_tokens': 4273, 'completion_tokens': 517, 'total_tokens': 4790}",success,1.2189877033233643,False,True,hair/seruns-leave-in/sensitive-scalp,Lador-Tea Tree Scalp Clinic Hair Pack-Experience the soothing benefits of Tea Tree Scalp Clinic Hair Pack.Effectively removes dead skin cells and soothes the scalp!Formulated with natural ingredients ...,prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:56:12.532567,True,groq
skin/loss-firmness/specific-moisturizers,skin/loss-firmness/specific-moisturizers,openai/gpt-oss-120b,"{'prompt_tokens': 4304, 'completion_tokens': 478, 'total_tokens': 4782}",success,1.1583912372589111,True,True,skin/loss-firmness/specific-moisturizers,Roc-Multi Correxion Firm + Lift Firming Cream-Restore facial firmness and redefine contours with Roc Multi Correxion Firm + Lift Anti-Sagging Firming Cream — clinically proven to combat sagging skin.L...,prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:56:12.535607,True,groq
hair/hair-mask,hair/hair-mask,openai/gpt-oss-120b,"{'prompt_tokens': 4356, 'completion_tokens': 213, 'total_tokens': 4569}",success,0.709399938583374,False,True,hair/hair-mask/straightening,"Cotril-K-Smooth Supreme Keratin Mask-Restore and nourish with Cotril K-Smooth Supreme Keratin Mask. This moisturizing treatment disciplines, detangles, and fights frizz, helping to prolong salon kerat...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:56:12.537548,True,groq
fragrance,fragrance,openai/gpt-oss-120b,"{'prompt_tokens': 4398, 'completion_tokens': 176, 'total_tokens': 4574}",success,0.6374750137329102,False,False,fragrance/women,"Korloff-Écorce d'Argent Eau de Parfum-Discover Korloff Écorce d'Argent Eau de Parfum — a niche fragrance where woody elegance meets fresh bergamot, inspired by the grandeur of Saint Petersburg’s Peter...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:56:12.541535,True,groq
skin/cleansters-tonners,skin/cleansters-tonners,openai/gpt-oss-120b,"{'prompt_tokens': 4298, 'completion_tokens': 272, 'total_tokens': 4570}",success,0.7665345668792725,False,True,skin/cleansers-tonners/combination-to-oily-skin,"Tocobo-Vita Berry Pore Toner-Ethically produced and Vegan-friendly, Vita Berry Pore Toner is formulated with 50,000ppm of berry water, which includes wild strawberry extract that is abundant in organi...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:56:12.544526,True,groq
skin/cleansers-tonners/dry-skin,skin/cleansers-tonners/dry-skin,openai/gpt-oss-120b,"{'prompt_tokens': 4230, 'completion_tokens': 390, 'total_tokens': 4620}",success,1.0136191844940186,False,False,makeup/complexion/makeup-removers,Clinique-Rinse Off Foaming Cleanser -Rinse off foaming cleanser has the formula indicated for skin type 2 - dry the combination skin.   The combination todry skin will thank this product!    	 	It is ...,prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:56:12.547515,True,groq
skin/dark-spots/seruns,skin/dark-spots/seruns,openai/gpt-oss-120b,"{'prompt_tokens': 4303, 'completion_tokens': 258, 'total_tokens': 4561}",success,0.7433044910430908,True,True,skin/dark-spots/seruns,"Sesderma-Azelac Ru Depigmenting Ampoules Ampoules-Azelac Ru depigmenting ampouleshelp prevent and reduce hyperpigmentation effectively.   Depigmenting action,  anti-inflammatory and antioxidant!   Tha...",prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:56:12.549585,True,groq
skin/moisturisers/oiliness-acne-pores,skin/moisturisers/oiliness-acne-pores,openai/gpt-oss-120b,"{'prompt_tokens': 4236, 'completion_tokens': 627, 'total_tokens': 4863}",success,1.4345455169677734,False,True,skin/facial-oils,Darphin-Niaouli Essential Oil Care for Overactive Skin -Aromatic oil niaouli essential oil care for overactive skinenhances the natural luminosity of the skin!   A purifying care for a brighter skin! ...,prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:56:12.552539,True,groq
skin/dehydration/specific-moisturizers,skin/dehydration/specific-moisturizers,openai/gpt-oss-120b,"{'prompt_tokens': 4356, 'completion_tokens': 687, 'total_tokens': 5043}",success,1.5956039428710938,True,True,skin/dehydration/specific-moisturizers,Bioderma-Hydrabio Cream Rich Moisturizing Care for Dry Skins -Hydrabio Cream Intense and lasting hydration for city and active skins suffering from dehydration and consequent premature skin aging.  Th...,prompt_01,openai/gpt-oss-120b,True,2025-08-07T09:56:12.555489,True,groq
