Index,Dataset_Row,Feature_brand,Feature_itemCapacity,Feature_itemCapacityUnits,Feature_packType,Feature_nameEN,Feature_hsCodeNav,Actual_weight,Predicted_weight,Residual_weight,AbsResidual_weight,IsOutlier_weight,Actual_width,Predicted_width,Residual_width,AbsResidual_width,IsOutlier_width,Actual_height,Predicted_height,Residual_height,AbsResidual_height,IsOutlier_height,Actual_depth,Predicted_depth,Residual_depth,AbsResidual_depth,IsOutlier_depth,IsOutlier_Any,Outlier_Count
4921,0,216,400,2,0,150,7,447,454.3583333333333,7.358333333333292,7.358333333333292,False,7,6.88,-0.1200000000000001,0.1200000000000001,False,22,20.98166666666667,-1.0183333333333309,1.0183333333333309,False,6,5.295,-0.7050000000000001,0.7050000000000001,False,False,0
2894,1,443,60,2,0,9,7,92,223.0590436507936,131.0590436507936,131.0590436507936,False,6,6.48409090909091,0.48409090909091024,0.48409090909091024,False,12,10.966833333333334,-1.0331666666666663,1.0331666666666663,False,5,5.835500000000001,0.8355000000000006,0.8355000000000006,False,False,0
20398,2,370,30,2,0,85,2,200,171.33775793650793,-28.662242063492073,28.662242063492073,False,8,7.477210317460318,-0.522789682539682,0.522789682539682,False,11,10.240357142857142,-0.7596428571428575,0.7596428571428575,False,6,5.6635396825396835,-0.33646031746031646,0.33646031746031646,False,False,0
4476,3,158,50,2,0,33,7,168,165.24214285714285,-2.757857142857148,2.757857142857148,False,7,6.888857142857144,-0.11114285714285632,0.11114285714285632,False,15,17.498571428571427,2.4985714285714273,2.4985714285714273,False,5,6.089428571428573,1.0894285714285727,1.0894285714285727,False,False,0
7621,4,600,200,2,0,152,9,220,231.6075,11.607499999999987,11.607499999999987,False,5,6.7316666666666665,1.7316666666666665,1.7316666666666665,False,16,17.47,1.4699999999999989,1.4699999999999989,False,5,3.758571428571429,-1.241428571428571,1.241428571428571,False,False,0
16246,5,235,200,2,0,14,18,290,295.659,5.658999999999992,5.658999999999992,False,6,6.160380952380953,0.16038095238095273,0.16038095238095273,False,15,15.529142857142856,0.5291428571428565,0.5291428571428565,False,6,5.542976190476191,-0.4570238095238093,0.4570238095238093,False,False,0
7436,6,454,1,1,0,89,11,250,250.0,0.0,0.0,False,10,10.0,0.0,0.0,False,17,17.06570599675473,0.06570599675472977,0.06570599675472977,False,7,7.0,0.0,0.0,False,False,0
2666,7,147,100,2,0,58,7,118,202.93488095238095,84.93488095238095,84.93488095238095,False,6,6.0405,0.04049999999999976,0.04049999999999976,False,15,13.902727272727272,-1.0972727272727276,1.0972727272727276,False,4,5.3220238095238095,1.3220238095238095,1.3220238095238095,False,False,0
10453,8,281,50,2,14,109,7,68,68.33488095238094,0.3348809523809422,0.3348809523809422,False,7,6.95,-0.04999999999999982,0.04999999999999982,False,5,5.385,0.3849999999999998,0.3849999999999998,False,6,5.955,-0.04499999999999993,0.04499999999999993,False,False,0
2697,9,71,50,4,0,81,7,216,233.0953333333334,17.0953333333334,17.0953333333334,False,7,6.6433333333333335,-0.35666666666666647,0.35666666666666647,False,5,7.78,2.7800000000000002,2.7800000000000002,False,7,6.269857142857143,-0.730142857142857,0.730142857142857,False,False,0
17324,10,557,100,2,0,85,2,375,293.78611111111115,-81.21388888888885,81.21388888888885,False,10,9.316305555555555,-0.6836944444444448,0.6836944444444448,False,13,12.693854341736694,-0.306145658263306,0.306145658263306,False,4,4.52048015873016,0.5204801587301597,0.5204801587301597,False,False,0
2091,11,518,500,2,0,112,14,589,586.3149523809524,-2.685047619047623,2.685047619047623,False,7,7.112977272727273,0.11297727272727265,0.11297727272727265,False,19,18.886874098124096,-0.11312590187590388,0.11312590187590388,False,7,6.999691558441558,-0.00030844155844178545,0.00030844155844178545,False,False,0
8421,12,71,30,2,0,13,7,72,119.3460967256428,47.346096725642795,47.346096725642795,False,4,4.0,0.0,0.0,False,12,11.230560913501703,-0.7694390864982967,0.7694390864982967,False,4,3.3406667418838474,-0.6593332581161526,0.6593332581161526,False,False,0
16466,13,589,50,2,0,85,2,190,219.08497005428356,29.08497005428356,29.08497005428356,False,9,7.070687263931458,-1.9293127360685416,1.9293127360685416,False,12,11.77164639123347,-0.22835360876653077,0.22835360876653077,False,4,4.046676366332328,0.046676366332327746,0.046676366332327746,False,False,0
2239,14,517,40,2,0,123,7,65,64.20583333333333,-0.7941666666666691,0.7941666666666691,False,4,4.364809523809524,0.3648095238095239,0.3648095238095239,False,16,15.064,-0.9359999999999999,0.9359999999999999,False,4,3.8794999999999997,-0.12050000000000027,0.12050000000000027,False,False,0
17344,15,384,1,1,0,89,11,175,180.8726023472227,5.87260234722271,5.87260234722271,False,8,8.058503089969882,0.05850308996988218,0.05850308996988218,False,18,17.0,-1.0,1.0,False,6,6.0,0.0,0.0,False,False,0
5505,16,302,200,2,0,129,8,262,251.47333333333336,-10.526666666666642,10.526666666666642,False,10,6.395,-3.6050000000000004,3.6050000000000004,False,10,17.825,7.824999999999999,7.824999999999999,True,6,6.024095238095238,0.024095238095237725,0.024095238095237725,False,True,1
13026,17,239,250,2,0,119,8,326,296.8308333333333,-29.169166666666683,29.169166666666683,False,6,7.07,1.0700000000000003,1.0700000000000003,False,19,14.305,-4.695,4.695,False,5,4.325333333333333,-0.674666666666667,0.674666666666667,False,False,0
3326,18,453,1,1,0,164,7,43,39.467515873015884,-3.532484126984116,3.532484126984116,False,13,13.01,0.009999999999999787,0.009999999999999787,False,16,15.75661904761904,-0.24338095238096003,0.24338095238096003,False,1,1.0,0.0,0.0,False,False,0
20635,19,544,2,4,0,89,11,70,64.47886904761904,-5.5211309523809575,5.5211309523809575,False,6,6.0,0.0,0.0,False,13,13.0,0.0,0.0,False,2,1.7761468253968251,-0.2238531746031749,0.2238531746031749,False,False,0
11320,20,18,50,2,0,140,7,77,159.83166666666665,82.83166666666665,82.83166666666665,False,5,7.56,2.5599999999999996,2.5599999999999996,False,12,11.62,-0.3800000000000008,0.3800000000000008,False,4,5.142467532467533,1.142467532467533,1.142467532467533,False,False,0
11443,21,552,30,2,0,141,7,110,119.98666666666668,9.986666666666679,9.986666666666679,False,5,4.79,-0.20999999999999996,0.20999999999999996,False,13,12.05,-0.9499999999999993,0.9499999999999993,False,4,4.25,0.25,0.25,False,False,0
